item_name,date,quantity_sold
Cetirizine 10mg (R06),2017-08-16,2
Cetirizine 10mg (R06),2017-08-17,2
Cetirizine 10mg (R06),2017-08-18,3
Cetirizine 10mg (R06),2017-08-19,2
Cetirizine 10mg (R06),2017-08-20,1
Cetirizine 10mg (R06),2017-08-22,2
Cetirizine 10mg (R06),2017-08-23,3
Cetirizine 10mg (R06),2017-08-24,3
Cetirizine 10mg (R06),2017-08-25,1
Cetirizine 10mg (R06),2017-08-26,2
Cetirizine 10mg (R06),2017-08-27,1
Cetirizine 10mg (R06),2017-08-28,3
Cetirizine 10mg (R06),2017-08-29,2
Cetirizine 10mg (R06),2017-08-30,2
Cetirizine 10mg (R06),2017-08-31,1
Cetirizine 10mg (R06),2017-09-02,3
Cetirizine 10mg (R06),2017-09-03,3
Cetirizine 10mg (R06),2017-09-04,3
Cetirizine 10mg (R06),2017-09-05,1
Cetirizine 10mg (R06),2017-09-06,3
Cetirizine 10mg (R06),2017-09-07,2
Cetirizine 10mg (R06),2017-09-08,4
Cetirizine 10mg (R06),2017-09-09,4
Cetirizine 10mg (R06),2017-09-10,4
Cetirizine 10mg (R06),2017-09-11,2
Cetirizine 10mg (R06),2017-09-12,2
Cetirizine 10mg (R06),2017-09-14,5
Cetirizine 10mg (R06),2017-09-15,3
Cetirizine 10mg (R06),2017-09-16,1
Cetirizine 10mg (R06),2017-09-17,5
Cetirizine 10mg (R06),2017-09-18,2
Cetirizine 10mg (R06),2017-09-19,9
Cetirizine 10mg (R06),2017-09-21,1
Cetirizine 10mg (R06),2017-09-22,3
Cetirizine 10mg (R06),2017-09-23,2
Cetirizine 10mg (R06),2017-09-24,1
Cetirizine 10mg (R06),2017-09-25,1
Cetirizine 10mg (R06),2017-09-26,1
Cetirizine 10mg (R06),2017-09-29,1
Cetirizine 10mg (R06),2017-10-01,1
Cetirizine 10mg (R06),2017-10-03,2
Cetirizine 10mg (R06),2017-10-04,1
Cetirizine 10mg (R06),2017-10-05,2
Cetirizine 10mg (R06),2017-10-06,2
Cetirizine 10mg (R06),2017-10-07,1
Cetirizine 10mg (R06),2017-10-08,4
Cetirizine 10mg (R06),2017-10-10,3
Cetirizine 10mg (R06),2017-10-11,2
Cetirizine 10mg (R06),2017-10-12,2
Cetirizine 10mg (R06),2017-10-13,4
Cetirizine 10mg (R06),2017-10-15,2
Cetirizine 10mg (R06),2017-10-16,2
Cetirizine 10mg (R06),2017-10-17,1
Cetirizine 10mg (R06),2017-10-18,1
Cetirizine 10mg (R06),2017-10-21,4
Cetirizine 10mg (R06),2017-10-22,2
Cetirizine 10mg (R06),2017-10-23,1
Cetirizine 10mg (R06),2017-10-24,1
Cetirizine 10mg (R06),2017-10-25,1
Cetirizine 10mg (R06),2017-10-26,2
Cetirizine 10mg (R06),2017-10-27,2
Cetirizine 10mg (R06),2017-10-28,3
Cetirizine 10mg (R06),2017-10-29,2
Cetirizine 10mg (R06),2017-10-30,1
Cetirizine 10mg (R06),2017-10-31,1
Cetirizine 10mg (R06),2017-11-01,1
Cetirizine 10mg (R06),2017-11-02,3
Cetirizine 10mg (R06),2017-11-03,1
Cetirizine 10mg (R06),2017-11-04,3
Cetirizine 10mg (R06),2017-11-05,2
Cetirizine 10mg (R06),2017-11-06,1
Cetirizine 10mg (R06),2017-11-07,2
Cetirizine 10mg (R06),2017-11-08,1
Cetirizine 10mg (R06),2017-11-09,1
Cetirizine 10mg (R06),2017-11-10,2
Cetirizine 10mg (R06),2017-11-12,2
Cetirizine 10mg (R06),2017-11-14,1
Cetirizine 10mg (R06),2017-11-15,1
Cetirizine 10mg (R06),2017-11-16,1
Cetirizine 10mg (R06),2017-11-17,2
Cetirizine 10mg (R06),2017-11-18,1
Cetirizine 10mg (R06),2017-11-19,2
Cetirizine 10mg (R06),2017-11-21,1
Cetirizine 10mg (R06),2017-11-22,1
Cetirizine 10mg (R06),2017-11-23,3
Cetirizine 10mg (R06),2017-11-26,2
Cetirizine 10mg (R06),2017-11-27,3
Cetirizine 10mg (R06),2017-11-28,3
Cetirizine 10mg (R06),2017-11-29,3
Cetirizine 10mg (R06),2017-11-30,3
Cetirizine 10mg (R06),2017-12-01,2
Cetirizine 10mg (R06),2017-12-02,2
Cetirizine 10mg (R06),2017-12-03,2
Cetirizine 10mg (R06),2017-12-04,3
Cetirizine 10mg (R06),2017-12-05,2
Cetirizine 10mg (R06),2017-12-06,1
Cetirizine 10mg (R06),2017-12-07,1
Cetirizine 10mg (R06),2017-12-08,2
Cetirizine 10mg (R06),2017-12-09,2
Cetirizine 10mg (R06),2017-12-10,2
Cetirizine 10mg (R06),2017-12-11,1
Cetirizine 10mg (R06),2017-12-12,2
Cetirizine 10mg (R06),2017-12-13,1
Cetirizine 10mg (R06),2017-12-14,3
Cetirizine 10mg (R06),2017-12-15,1
Cetirizine 10mg (R06),2017-12-16,2
Cetirizine 10mg (R06),2017-12-17,2
Cetirizine 10mg (R06),2017-12-20,2
Cetirizine 10mg (R06),2017-12-22,2
Cetirizine 10mg (R06),2017-12-23,1
Cetirizine 10mg (R06),2017-12-24,1
Cetirizine 10mg (R06),2017-12-25,2
Cetirizine 10mg (R06),2017-12-26,2
Cetirizine 10mg (R06),2017-12-28,1
Cetirizine 10mg (R06),2017-12-29,2
Cetirizine 10mg (R06),2017-12-30,3
Cetirizine 10mg (R06),2017-12-31,1
Cetirizine 10mg (R06),2018-01-02,2
Cetirizine 10mg (R06),2018-01-03,3
Cetirizine 10mg (R06),2018-01-04,2
Cetirizine 10mg (R06),2018-01-05,1
Cetirizine 10mg (R06),2018-01-06,8
Cetirizine 10mg (R06),2018-01-08,1
Cetirizine 10mg (R06),2018-01-09,1
Cetirizine 10mg (R06),2018-01-10,2
Cetirizine 10mg (R06),2018-01-13,1
Cetirizine 10mg (R06),2018-01-14,1
Cetirizine 10mg (R06),2018-01-15,2
Cetirizine 10mg (R06),2018-01-17,2
Cetirizine 10mg (R06),2018-01-18,1
Cetirizine 10mg (R06),2018-01-19,1
Cetirizine 10mg (R06),2018-01-21,4
Cetirizine 10mg (R06),2018-01-22,1
Cetirizine 10mg (R06),2018-01-23,1
Cetirizine 10mg (R06),2018-01-24,1
Cetirizine 10mg (R06),2018-01-25,3
Cetirizine 10mg (R06),2018-01-26,1
Cetirizine 10mg (R06),2018-01-27,4
Cetirizine 10mg (R06),2018-01-28,2
Cetirizine 10mg (R06),2018-01-29,1
Cetirizine 10mg (R06),2018-01-30,3
Cetirizine 10mg (R06),2018-01-31,1
Cetirizine 10mg (R06),2018-02-01,3
Cetirizine 10mg (R06),2018-02-02,4
Cetirizine 10mg (R06),2018-02-03,2
Cetirizine 10mg (R06),2018-02-04,3
Cetirizine 10mg (R06),2018-02-05,1
Cetirizine 10mg (R06),2018-02-06,1
Cetirizine 10mg (R06),2018-02-10,3
Cetirizine 10mg (R06),2018-02-11,2
Cetirizine 10mg (R06),2018-02-12,1
Cetirizine 10mg (R06),2018-02-13,3
Cetirizine 10mg (R06),2018-02-16,1
Cetirizine 10mg (R06),2018-02-18,1
Cetirizine 10mg (R06),2018-02-19,2
Cetirizine 10mg (R06),2018-02-20,3
Cetirizine 10mg (R06),2018-02-21,1
Cetirizine 10mg (R06),2018-02-24,3
Cetirizine 10mg (R06),2018-02-25,2
Cetirizine 10mg (R06),2018-02-26,1
Cetirizine 10mg (R06),2018-02-27,1
Cetirizine 10mg (R06),2018-02-28,1
Cetirizine 10mg (R06),2018-03-01,1
Cetirizine 10mg (R06),2018-03-02,6
Cetirizine 10mg (R06),2018-03-03,4
Cetirizine 10mg (R06),2018-03-04,1
Cetirizine 10mg (R06),2018-03-05,1
Cetirizine 10mg (R06),2018-03-06,1
Cetirizine 10mg (R06),2018-03-07,1
Cetirizine 10mg (R06),2018-03-08,4
Cetirizine 10mg (R06),2018-03-10,6
Cetirizine 10mg (R06),2018-03-11,3
Cetirizine 10mg (R06),2018-03-12,8
Cetirizine 10mg (R06),2018-03-13,5
Cetirizine 10mg (R06),2018-03-14,4
Cetirizine 10mg (R06),2018-03-16,1
Cetirizine 10mg (R06),2018-03-17,4
Cetirizine 10mg (R06),2018-03-18,2
Cetirizine 10mg (R06),2018-03-19,1
Cetirizine 10mg (R06),2018-03-20,5
Cetirizine 10mg (R06),2018-03-22,1
Cetirizine 10mg (R06),2018-03-23,8
Cetirizine 10mg (R06),2018-03-25,2
Cetirizine 10mg (R06),2018-03-26,3
Cetirizine 10mg (R06),2018-03-27,2
Cetirizine 10mg (R06),2018-03-28,2
Cetirizine 10mg (R06),2018-03-29,3
Cetirizine 10mg (R06),2018-03-30,2
Cetirizine 10mg (R06),2018-03-31,4
Cetirizine 10mg (R06),2018-04-01,5
Cetirizine 10mg (R06),2018-04-02,10
Cetirizine 10mg (R06),2018-04-03,4
Cetirizine 10mg (R06),2018-04-04,8
Cetirizine 10mg (R06),2018-04-05,3
Cetirizine 10mg (R06),2018-04-06,5
Cetirizine 10mg (R06),2018-04-07,7
Cetirizine 10mg (R06),2018-04-09,6
Cetirizine 10mg (R06),2018-04-10,10
Cetirizine 10mg (R06),2018-04-11,11
Cetirizine 10mg (R06),2018-04-12,4
Cetirizine 10mg (R06),2018-04-13,4
Cetirizine 10mg (R06),2018-04-14,12
Cetirizine 10mg (R06),2018-04-15,6
Cetirizine 10mg (R06),2018-04-16,3
Cetirizine 10mg (R06),2018-04-17,6
Cetirizine 10mg (R06),2018-04-18,1
Cetirizine 10mg (R06),2018-04-19,7
Cetirizine 10mg (R06),2018-04-20,9
Cetirizine 10mg (R06),2018-04-21,6
Cetirizine 10mg (R06),2018-04-22,6
Cetirizine 10mg (R06),2018-04-23,9
Cetirizine 10mg (R06),2018-04-24,12
Cetirizine 10mg (R06),2018-04-25,9
Cetirizine 10mg (R06),2018-04-26,5
Cetirizine 10mg (R06),2018-04-27,4
Cetirizine 10mg (R06),2018-04-28,7
Cetirizine 10mg (R06),2018-04-29,10
Cetirizine 10mg (R06),2018-04-30,7
Cetirizine 10mg (R06),2018-05-01,8
Cetirizine 10mg (R06),2018-05-02,9
Cetirizine 10mg (R06),2018-05-03,10
Cetirizine 10mg (R06),2018-05-04,10
Cetirizine 10mg (R06),2018-05-05,7
Cetirizine 10mg (R06),2018-05-06,14
Cetirizine 10mg (R06),2018-05-07,3
Cetirizine 10mg (R06),2018-05-08,9
Cetirizine 10mg (R06),2018-05-09,5
Cetirizine 10mg (R06),2018-05-10,6
Cetirizine 10mg (R06),2018-05-11,10
Cetirizine 10mg (R06),2018-05-12,8
Cetirizine 10mg (R06),2018-05-13,10
Cetirizine 10mg (R06),2018-05-14,3
Cetirizine 10mg (R06),2018-05-15,7
Cetirizine 10mg (R06),2018-05-16,8
Cetirizine 10mg (R06),2018-05-17,4
Cetirizine 10mg (R06),2018-05-18,2
Cetirizine 10mg (R06),2018-05-19,5
Cetirizine 10mg (R06),2018-05-20,10
Cetirizine 10mg (R06),2018-05-21,5
Cetirizine 10mg (R06),2018-05-22,6
Cetirizine 10mg (R06),2018-05-23,7
Cetirizine 10mg (R06),2018-05-24,1
Cetirizine 10mg (R06),2018-05-25,2
Cetirizine 10mg (R06),2018-05-26,5
Cetirizine 10mg (R06),2018-05-27,11
Cetirizine 10mg (R06),2018-05-28,6
Cetirizine 10mg (R06),2018-05-29,6
Cetirizine 10mg (R06),2018-05-30,10
Cetirizine 10mg (R06),2018-05-31,6
Cetirizine 10mg (R06),2018-06-01,3
Cetirizine 10mg (R06),2018-06-02,9
Cetirizine 10mg (R06),2018-06-03,2
Cetirizine 10mg (R06),2018-06-04,6
Cetirizine 10mg (R06),2018-06-05,7
Cetirizine 10mg (R06),2018-06-06,2
Cetirizine 10mg (R06),2018-06-07,2
Cetirizine 10mg (R06),2018-06-08,4
Cetirizine 10mg (R06),2018-06-10,3
Cetirizine 10mg (R06),2018-06-11,6
Cetirizine 10mg (R06),2018-06-12,7
Cetirizine 10mg (R06),2018-06-13,2
Cetirizine 10mg (R06),2018-06-14,2
Cetirizine 10mg (R06),2018-06-15,2
Cetirizine 10mg (R06),2018-06-16,7
Cetirizine 10mg (R06),2018-06-17,4
Cetirizine 10mg (R06),2018-06-18,6
Cetirizine 10mg (R06),2018-06-19,3
Cetirizine 10mg (R06),2018-06-20,3
Cetirizine 10mg (R06),2018-06-21,10
Cetirizine 10mg (R06),2018-06-22,6
Cetirizine 10mg (R06),2018-06-23,2
Cetirizine 10mg (R06),2018-06-24,3
Cetirizine 10mg (R06),2018-06-25,2
Cetirizine 10mg (R06),2018-06-26,4
Cetirizine 10mg (R06),2018-06-27,3
Cetirizine 10mg (R06),2018-06-28,2
Cetirizine 10mg (R06),2018-06-29,4
Cetirizine 10mg (R06),2018-06-30,4
Cetirizine 10mg (R06),2018-07-01,4
Cetirizine 10mg (R06),2018-07-02,7
Cetirizine 10mg (R06),2018-07-03,3
Cetirizine 10mg (R06),2018-07-04,7
Cetirizine 10mg (R06),2018-07-05,1
Cetirizine 10mg (R06),2018-07-06,6
Cetirizine 10mg (R06),2018-07-07,6
Cetirizine 10mg (R06),2018-07-08,4
Cetirizine 10mg (R06),2018-07-09,3
Cetirizine 10mg (R06),2018-07-10,4
Cetirizine 10mg (R06),2018-07-11,2
Cetirizine 10mg (R06),2018-07-12,3
Cetirizine 10mg (R06),2018-07-13,3
Cetirizine 10mg (R06),2018-07-14,1
Cetirizine 10mg (R06),2018-07-15,7
Cetirizine 10mg (R06),2018-07-16,3
Cetirizine 10mg (R06),2018-07-17,6
Cetirizine 10mg (R06),2018-07-18,6
Cetirizine 10mg (R06),2018-07-19,3
Cetirizine 10mg (R06),2018-07-20,4
Cetirizine 10mg (R06),2018-07-21,1
Cetirizine 10mg (R06),2018-07-22,6
Cetirizine 10mg (R06),2018-07-23,5
Cetirizine 10mg (R06),2018-07-24,2
Cetirizine 10mg (R06),2018-07-25,2
Cetirizine 10mg (R06),2018-07-26,4
Cetirizine 10mg (R06),2018-07-27,6
Cetirizine 10mg (R06),2018-07-28,3
Cetirizine 10mg (R06),2018-07-29,3
Cetirizine 10mg (R06),2018-07-30,4
Cetirizine 10mg (R06),2018-07-31,3
Cetirizine 10mg (R06),2018-08-01,7
Cetirizine 10mg (R06),2018-08-02,5
Cetirizine 10mg (R06),2018-08-03,1
Cetirizine 10mg (R06),2018-08-04,8
Cetirizine 10mg (R06),2018-08-05,1
Cetirizine 10mg (R06),2018-08-06,2
Cetirizine 10mg (R06),2018-08-07,3
Cetirizine 10mg (R06),2018-08-08,2
Cetirizine 10mg (R06),2018-08-09,2
Cetirizine 10mg (R06),2018-08-10,2
Cetirizine 10mg (R06),2018-08-11,10
Cetirizine 10mg (R06),2018-08-12,2
Cetirizine 10mg (R06),2018-08-13,2
Cetirizine 10mg (R06),2018-08-14,5
Cetirizine 10mg (R06),2018-08-15,1
Cetirizine 10mg (R06),2018-08-16,5
Cetirizine 10mg (R06),2018-08-17,1
Cetirizine 10mg (R06),2018-08-19,6
Cetirizine 10mg (R06),2018-08-20,3
Cetirizine 10mg (R06),2018-08-21,4
Cetirizine 10mg (R06),2018-08-22,4
Cetirizine 10mg (R06),2018-08-23,3
Cetirizine 10mg (R06),2018-08-24,4
Cetirizine 10mg (R06),2018-08-25,2
Cetirizine 10mg (R06),2018-08-26,4
Cetirizine 10mg (R06),2018-08-27,1
Cetirizine 10mg (R06),2018-08-28,3
Cetirizine 10mg (R06),2018-08-29,3
Cetirizine 10mg (R06),2018-08-30,2
Cetirizine 10mg (R06),2018-08-31,4
Cetirizine 10mg (R06),2018-09-01,2
Cetirizine 10mg (R06),2018-09-02,2
Cetirizine 10mg (R06),2018-09-03,4
Cetirizine 10mg (R06),2018-09-04,2
Cetirizine 10mg (R06),2018-09-05,2
Cetirizine 10mg (R06),2018-09-07,8
Cetirizine 10mg (R06),2018-09-08,1
Cetirizine 10mg (R06),2018-09-09,5
Cetirizine 10mg (R06),2018-09-10,2
Cetirizine 10mg (R06),2018-09-11,4
Cetirizine 10mg (R06),2018-09-13,2
Cetirizine 10mg (R06),2018-09-14,2
Cetirizine 10mg (R06),2018-09-15,4
Cetirizine 10mg (R06),2018-09-16,3
Cetirizine 10mg (R06),2018-09-18,5
Cetirizine 10mg (R06),2018-09-19,7
Cetirizine 10mg (R06),2018-09-20,5
Cetirizine 10mg (R06),2018-09-21,3
Cetirizine 10mg (R06),2018-09-22,3
Cetirizine 10mg (R06),2018-09-23,5
Cetirizine 10mg (R06),2018-09-24,2
Cetirizine 10mg (R06),2018-09-25,2
Cetirizine 10mg (R06),2018-09-26,3
Cetirizine 10mg (R06),2018-09-27,3
Cetirizine 10mg (R06),2018-09-28,3
Cetirizine 10mg (R06),2018-09-29,1
Cetirizine 10mg (R06),2018-09-30,3
Cetirizine 10mg (R06),2018-10-01,3
Cetirizine 10mg (R06),2018-10-03,4
Cetirizine 10mg (R06),2018-10-05,1
Cetirizine 10mg (R06),2018-10-07,1
Cetirizine 10mg (R06),2018-10-08,3
Cetirizine 10mg (R06),2018-10-09,1
Cetirizine 10mg (R06),2018-10-10,2
Cetirizine 10mg (R06),2018-10-11,1
Cetirizine 10mg (R06),2018-10-12,6
Cetirizine 10mg (R06),2018-10-13,3
Cetirizine 10mg (R06),2018-10-14,6
Cetirizine 10mg (R06),2018-10-15,6
Cetirizine 10mg (R06),2018-10-17,4
Cetirizine 10mg (R06),2018-10-18,5
Cetirizine 10mg (R06),2018-10-19,4
Cetirizine 10mg (R06),2018-10-20,5
Cetirizine 10mg (R06),2018-10-21,1
Cetirizine 10mg (R06),2018-10-22,1
Cetirizine 10mg (R06),2018-10-23,3
Cetirizine 10mg (R06),2018-10-24,2
Cetirizine 10mg (R06),2018-10-25,3
Cetirizine 10mg (R06),2018-10-26,1
Cetirizine 10mg (R06),2018-10-27,2
Cetirizine 10mg (R06),2018-10-28,3
Cetirizine 10mg (R06),2018-10-29,3
Cetirizine 10mg (R06),2018-10-30,1
Cetirizine 10mg (R06),2018-10-31,2
Cetirizine 10mg (R06),2018-11-02,3
Cetirizine 10mg (R06),2018-11-03,2
Cetirizine 10mg (R06),2018-11-04,1
Cetirizine 10mg (R06),2018-11-05,2
Cetirizine 10mg (R06),2018-11-06,2
Cetirizine 10mg (R06),2018-11-08,2
Cetirizine 10mg (R06),2018-11-10,1
Cetirizine 10mg (R06),2018-11-11,1
Cetirizine 10mg (R06),2018-11-12,1
Cetirizine 10mg (R06),2018-11-13,3
Cetirizine 10mg (R06),2018-11-17,2
Cetirizine 10mg (R06),2018-11-18,1
Cetirizine 10mg (R06),2018-11-20,3
Cetirizine 10mg (R06),2018-11-21,1
Cetirizine 10mg (R06),2018-11-22,2
Cetirizine 10mg (R06),2018-11-23,3
Cetirizine 10mg (R06),2018-11-25,2
Cetirizine 10mg (R06),2018-11-26,3
Cetirizine 10mg (R06),2018-11-27,2
Cetirizine 10mg (R06),2018-11-28,4
Cetirizine 10mg (R06),2018-11-29,3
Cetirizine 10mg (R06),2018-11-30,2
Cetirizine 10mg (R06),2018-12-01,2
Cetirizine 10mg (R06),2018-12-02,8
Cetirizine 10mg (R06),2018-12-03,1
Cetirizine 10mg (R06),2018-12-04,3
Cetirizine 10mg (R06),2018-12-05,2
Cetirizine 10mg (R06),2018-12-07,3
Cetirizine 10mg (R06),2018-12-10,1
Cetirizine 10mg (R06),2018-12-11,6
Cetirizine 10mg (R06),2018-12-14,1
Cetirizine 10mg (R06),2018-12-15,2
Cetirizine 10mg (R06),2018-12-16,1
Cetirizine 10mg (R06),2018-12-17,2
Cetirizine 10mg (R06),2018-12-18,2
Cetirizine 10mg (R06),2018-12-21,1
Cetirizine 10mg (R06),2018-12-23,4
Cetirizine 10mg (R06),2018-12-24,1
Cetirizine 10mg (R06),2018-12-25,2
Cetirizine 10mg (R06),2018-12-26,2
Cetirizine 10mg (R06),2018-12-29,2
Cetirizine 10mg (R06),2018-12-30,3
Cetirizine 10mg (R06),2018-12-31,4
Cetirizine 10mg (R06),2019-01-02,2
Cetirizine 10mg (R06),2019-01-04,1
Cetirizine 10mg (R06),2019-01-05,1
Cetirizine 10mg (R06),2019-01-06,3
Cetirizine 10mg (R06),2019-01-08,2
Cetirizine 10mg (R06),2019-01-09,1
Cetirizine 10mg (R06),2019-01-10,1
Cetirizine 10mg (R06),2019-01-13,2
Cetirizine 10mg (R06),2019-01-15,1
Cetirizine 10mg (R06),2019-01-16,5
Cetirizine 10mg (R06),2019-01-17,1
Cetirizine 10mg (R06),2019-01-18,2
Cetirizine 10mg (R06),2019-01-19,3
Cetirizine 10mg (R06),2019-01-20,1
Cetirizine 10mg (R06),2019-01-23,2
Cetirizine 10mg (R06),2019-01-24,3
Cetirizine 10mg (R06),2019-01-25,1
Cetirizine 10mg (R06),2019-01-26,1
Cetirizine 10mg (R06),2019-01-27,2
Cetirizine 10mg (R06),2019-01-28,3
Cetirizine 10mg (R06),2019-01-30,1
Cetirizine 10mg (R06),2019-01-31,2
Cetirizine 10mg (R06),2019-02-01,3
Cetirizine 10mg (R06),2019-02-03,4
Cetirizine 10mg (R06),2019-02-04,2
Cetirizine 10mg (R06),2019-02-05,4
Cetirizine 10mg (R06),2019-02-06,2
Cetirizine 10mg (R06),2019-02-07,1
Cetirizine 10mg (R06),2019-02-08,5
Cetirizine 10mg (R06),2019-02-09,1
Cetirizine 10mg (R06),2019-02-10,1
Cetirizine 10mg (R06),2019-02-11,3
Cetirizine 10mg (R06),2019-02-13,2
Cetirizine 10mg (R06),2019-02-14,3
Cetirizine 10mg (R06),2019-02-15,2
Cetirizine 10mg (R06),2019-02-16,3
Cetirizine 10mg (R06),2019-02-17,3
Cetirizine 10mg (R06),2019-02-19,3
Cetirizine 10mg (R06),2019-02-20,3
Cetirizine 10mg (R06),2019-02-21,2
Cetirizine 10mg (R06),2019-02-22,2
Cetirizine 10mg (R06),2019-02-23,1
Cetirizine 10mg (R06),2019-02-24,2
Cetirizine 10mg (R06),2019-02-25,3
Cetirizine 10mg (R06),2019-02-26,3
Cetirizine 10mg (R06),2019-02-27,8
Cetirizine 10mg (R06),2019-02-28,3
Cetirizine 10mg (R06),2019-03-01,2
Cetirizine 10mg (R06),2019-03-02,5
Cetirizine 10mg (R06),2019-03-04,2
Cetirizine 10mg (R06),2019-03-05,5
Cetirizine 10mg (R06),2019-03-06,3
Cetirizine 10mg (R06),2019-03-07,4
Cetirizine 10mg (R06),2019-03-08,4
Cetirizine 10mg (R06),2019-03-09,5
Cetirizine 10mg (R06),2019-03-10,9
Cetirizine 10mg (R06),2019-03-11,3
Cetirizine 10mg (R06),2019-03-12,2
Cetirizine 10mg (R06),2019-03-13,4
Cetirizine 10mg (R06),2019-03-14,6
Cetirizine 10mg (R06),2019-03-15,5
Cetirizine 10mg (R06),2019-03-16,7
Cetirizine 10mg (R06),2019-03-17,5
Cetirizine 10mg (R06),2019-03-18,9
Cetirizine 10mg (R06),2019-03-19,8
Cetirizine 10mg (R06),2019-03-20,5
Cetirizine 10mg (R06),2019-03-21,5
Cetirizine 10mg (R06),2019-03-22,6
Cetirizine 10mg (R06),2019-03-23,5
Cetirizine 10mg (R06),2019-03-24,10
Cetirizine 10mg (R06),2019-03-25,6
Cetirizine 10mg (R06),2019-03-26,9
Cetirizine 10mg (R06),2019-03-27,9
Cetirizine 10mg (R06),2019-03-28,1
Cetirizine 10mg (R06),2019-03-29,9
Cetirizine 10mg (R06),2019-03-30,6
Cetirizine 10mg (R06),2019-03-31,9
Cetirizine 10mg (R06),2019-04-01,5
Cetirizine 10mg (R06),2019-04-02,8
Cetirizine 10mg (R06),2019-04-03,9
Cetirizine 10mg (R06),2019-04-04,15
Cetirizine 10mg (R06),2019-04-05,4
Cetirizine 10mg (R06),2019-04-06,9
Cetirizine 10mg (R06),2019-04-07,7
Cetirizine 10mg (R06),2019-04-08,3
Cetirizine 10mg (R06),2019-04-09,5
Cetirizine 10mg (R06),2019-04-10,8
Cetirizine 10mg (R06),2019-04-11,8
Cetirizine 10mg (R06),2019-04-12,7
Cetirizine 10mg (R06),2019-04-13,4
Cetirizine 10mg (R06),2019-04-14,6
Cetirizine 10mg (R06),2019-04-15,5
Cetirizine 10mg (R06),2019-04-16,3
Cetirizine 10mg (R06),2019-04-17,5
Cetirizine 10mg (R06),2019-04-19,2
Cetirizine 10mg (R06),2019-04-20,6
Cetirizine 10mg (R06),2019-04-21,12
Cetirizine 10mg (R06),2019-04-22,9
Cetirizine 10mg (R06),2019-04-23,2
Cetirizine 10mg (R06),2019-04-24,2
Cetirizine 10mg (R06),2019-04-25,5
Cetirizine 10mg (R06),2019-04-26,11
Cetirizine 10mg (R06),2019-04-27,7
Cetirizine 10mg (R06),2019-04-29,3
Cetirizine 10mg (R06),2019-04-30,8
Cetirizine 10mg (R06),2019-05-01,3
Cetirizine 10mg (R06),2019-05-02,9
Cetirizine 10mg (R06),2019-05-03,8
Cetirizine 10mg (R06),2019-05-04,9
Cetirizine 10mg (R06),2019-05-05,5
Cetirizine 10mg (R06),2019-05-06,3
Cetirizine 10mg (R06),2019-05-07,5
Cetirizine 10mg (R06),2019-05-09,4
Cetirizine 10mg (R06),2019-05-10,2
Cetirizine 10mg (R06),2019-05-11,5
Cetirizine 10mg (R06),2019-05-12,5
Cetirizine 10mg (R06),2019-05-13,3
Cetirizine 10mg (R06),2019-05-14,3
Cetirizine 10mg (R06),2019-05-15,3
Cetirizine 10mg (R06),2019-05-16,5
Cetirizine 10mg (R06),2019-05-17,2
Cetirizine 10mg (R06),2019-05-18,3
Cetirizine 10mg (R06),2019-05-19,4
Cetirizine 10mg (R06),2019-05-20,5
Cetirizine 10mg (R06),2019-05-21,7
Cetirizine 10mg (R06),2019-05-22,5
Cetirizine 10mg (R06),2019-05-23,6
Cetirizine 10mg (R06),2019-05-24,3
Cetirizine 10mg (R06),2019-05-25,2
Cetirizine 10mg (R06),2019-05-26,6
Cetirizine 10mg (R06),2019-05-27,2
Cetirizine 10mg (R06),2019-05-28,6
Cetirizine 10mg (R06),2019-05-29,3
Cetirizine 10mg (R06),2019-05-30,4
Cetirizine 10mg (R06),2019-05-31,5
Cetirizine 10mg (R06),2019-06-01,4
Cetirizine 10mg (R06),2019-06-02,4
Cetirizine 10mg (R06),2019-06-03,10
Cetirizine 10mg (R06),2019-06-04,5
Cetirizine 10mg (R06),2019-06-05,2
Cetirizine 10mg (R06),2019-06-06,4
Cetirizine 10mg (R06),2019-06-08,2
Cetirizine 10mg (R06),2019-06-09,5
Cetirizine 10mg (R06),2019-06-10,12
Cetirizine 10mg (R06),2019-06-11,6
Cetirizine 10mg (R06),2019-06-12,7
Cetirizine 10mg (R06),2019-06-13,9
Cetirizine 10mg (R06),2019-06-14,6
Cetirizine 10mg (R06),2019-06-15,8
Cetirizine 10mg (R06),2019-06-16,9
Cetirizine 10mg (R06),2019-06-17,2
Cetirizine 10mg (R06),2019-06-18,12
Cetirizine 10mg (R06),2019-06-19,6
Cetirizine 10mg (R06),2019-06-20,4
Cetirizine 10mg (R06),2019-06-21,6
Cetirizine 10mg (R06),2019-06-22,5
Cetirizine 10mg (R06),2019-06-23,1
Cetirizine 10mg (R06),2019-06-24,7
Cetirizine 10mg (R06),2019-06-25,3
Cetirizine 10mg (R06),2019-06-26,5
Cetirizine 10mg (R06),2019-06-27,2
Cetirizine 10mg (R06),2019-06-28,3
Cetirizine 10mg (R06),2019-06-29,2
Cetirizine 10mg (R06),2019-06-30,5
Cetirizine 10mg (R06),2019-07-01,4
Cetirizine 10mg (R06),2019-07-02,4
Cetirizine 10mg (R06),2019-07-03,4
Cetirizine 10mg (R06),2019-07-04,6
Cetirizine 10mg (R06),2019-07-05,2
Cetirizine 10mg (R06),2019-07-06,3
Cetirizine 10mg (R06),2019-07-07,5
Cetirizine 10mg (R06),2019-07-08,4
